경매시간,경매기준시분초,경매 구분,경매 구분 명,도매시장코드,도매시장명,한우 평균경매 금액,한우 평균경매 금액_상승하강,한우 1B+ 경매단가,한우 3B 경매단가,한우 경매 예상 두수,한우 경매 낙찰 두수,육우 경매 금액,육우 전날 경매금액 차이,육우 경매 예상 두수,육우 경매 두수,돼지 박피 경매 금액,돼지 박피 전날 경매금액 차이,돼지 박피 경매 두수,돼지 탕박 경매 금액,돼지 탕박 전날 경매금액 차이,돼지 탕박 경매 두수,돼지 경매 두수
20130226,221618,753003,경매용+지육상장,0714,익산,10969,1301,0,7448,57,57,0,0,0,0,0,0,0,0,0,0,0
20130226,220804,753001,경매용,0302,협신식품,12023,-168,0,8634,83,83,8065,1092,32,32,3124,-35,419,2798,-38,507,926
20130226,220804,753001,경매용,0320,도드람,11143,83,15826,7805,214,214,6657,-1354,3,3,0,0,0,3043,-217,913,913
20130226,220804,753001,경매용,1301,삼성식품,11359,-1596,0,7845,11,11,7346,608,2,2,3352,172,158,2864,150,199,357
20130226,220804,753001,경매용,0323,농협부천,11803,1092,15941,7857,245,243,8472,1094,37,37,3162,88,155,2872,-144,331,486
20130226,220804,753001,경매용,0513,농협음성,12325,574,17285,7659,0,477,7963,451,0,5,3277,261,401,2948,103,755,1156
20130226,220804,753001,경매용,1005,김해축공,11298,182,17417,7750,287,286,0,0,0,0,2985,-214,322,2845,59,468,790
20130226,220804,753001,경매용,0202,부경축공,11148,620,17056,7749,263,263,5090,0,1,1,3010,200,172,2830,142,574,746
20130226,220804,753001,경매용,1201,신흥산업,13177,1347,16729,0,25,25,9248,1408,21,20,0,0,0,2848,-105,426,426
20130226,220804,753001,경매용,0905,농협고령,12332,3938,16420,8271,237,232,7782,0,5,5,0,0,0,2974,165,460,460
20130226,220804,753001,경매용,0714,익산,10969,1301,0,7448,57,57,0,0,0,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용,1301,삼성식품,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용,0323,농협부천,0,0,0,0,245,0,0,0,37,0,0,0,0,2461,-555,129,129
20130226,215841,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,3164,319,360,360
20130226,215841,753002,지육상장용,1005,김해축공,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용,0202,부경축공,0,0,0,0,263,0,0,0,1,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용,1201,신흥산업,0,0,0,0,25,0,0,0,21,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용,0905,농협고령,0,0,0,0,237,0,0,0,5,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용,0714,익산,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130226,215841,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,-12,489,489
20130226,220804,753001,경매용,0809,농협나주,11881,0,16600,7284,0,92,0,0,0,0,0,0,0,2643,-169,725,725
20130226,220804,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130226,220804,753001,경매용,1101,제주축협,9565,0,0,9565,0,2,0,0,0,0,0,0,0,3416,62,1335,1335
20130226,220804,753001,경매용, ,전국,11790,545,16998,7792,0,1985,8376,1041,0,105,3147,78,1627,2977,-5,6693,8320
20130226,215841,753002,지육상장용,0302,협신식품,0,0,0,0,83,0,0,0,32,0,0,0,0,0,0,0,0
20130226,221618,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130225,220803,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130225,220803,753001,경매용,1101,제주축협,10671,0,0,0,2,2,0,0,0,0,0,0,0,3354,82,1330,1330
20130225,220803,753001,경매용, ,전국,11244,-372,16042,7517,0,926,7383,-638,0,45,3069,-95,2349,2981,74,5720,8069
20130225,220803,753001,경매용,0302,협신식품,12191,798,0,9350,5,5,6799,-931,11,11,3159,-475,452,2836,-190,471,923
20130225,220803,753001,경매용,0320,도드람,11060,-185,15782,7229,131,131,8011,2356,2,2,0,0,0,3260,121,658,658
20130225,220803,753001,경매용,1301,삼성식품,12955,727,0,0,5,6,6738,0,4,4,3180,83,246,2714,-372,199,445
20130225,220803,753001,경매용,0323,농협부천,10711,-1298,17999,7239,162,163,7378,-1147,12,13,3074,-414,306,3016,211,166,472
20130225,215841,753002,지육상장용,0302,협신식품,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,0320,도드람,0,0,0,0,131,0,0,0,2,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,1301,삼성식품,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,0323,농협부천,0,0,0,0,162,0,0,0,12,0,0,0,0,2847,42,160,160
20130225,215841,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,3081,228,360,360
20130225,215841,753002,지육상장용,1005,김해축공,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,0202,부경축공,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,0905,농협고령,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,0714,익산,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용,1101,제주축협,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
20130225,215841,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,102,520,520
20130225,221618,753003,경매용+지육상장,0302,협신식품,12191,798,0,9350,5,5,6799,-931,11,11,3159,-475,452,2836,-190,471,923
20130225,221618,753003,경매용+지육상장,0320,도드람,11060,-185,15782,7229,131,131,8011,2356,2,2,0,0,0,3260,121,658,658
20130225,221618,753003,경매용+지육상장,0905,농협고령,8394,-3899,0,7295,40,40,0,0,0,0,0,0,0,2809,41,446,446
20130225,221618,753003,경매용+지육상장,0714,익산,9668,-3018,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
20130225,221618,753003,경매용+지육상장,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,135,476,476
20130225,221618,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130225,221618,753003,경매용+지육상장,1101,제주축협,10671,0,0,0,2,2,0,0,0,0,0,0,0,3354,82,1330,1330
20130225,221618,753003,경매용+지육상장, ,전국,11244,-372,16042,7517,0,926,7383,-638,0,45,3069,-95,2349,2983,76,6240,8589
20130225,220803,753001,경매용,0513,농협음성,11751,-490,15795,7655,0,349,7783,-154,0,13,3016,-30,820,2845,-8,372,1192
20130225,220803,753001,경매용,1005,김해축공,11116,437,16210,7675,129,129,0,0,0,0,3199,159,276,2786,140,523,799
20130225,220803,753001,경매용,0202,부경축공,10528,-266,16030,7760,87,87,0,0,0,0,2810,-116,249,2688,-4,790,1039
20130225,220803,753001,경매용,1201,신흥산업,11830,4680,0,0,0,11,7840,0,0,2,0,0,0,2951,134,289,289
20130225,220803,753001,경매용,0905,농협고령,8394,-3899,0,7295,40,40,0,0,0,0,0,0,0,2809,41,446,446
20130225,220803,753001,경매용,0714,익산,9668,-3018,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
20130225,220803,753001,경매용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,2812,135,476,476
20130225,221618,753003,경매용+지육상장,1301,삼성식품,12955,727,0,0,5,6,6738,0,4,4,3180,83,246,2714,-372,199,445
20130225,221618,753003,경매용+지육상장,0323,농협부천,10711,-1298,17999,7239,162,163,7378,-1147,12,13,3074,-414,306,2933,128,326,632
20130225,221618,753003,경매용+지육상장,0513,농협음성,11751,-490,15795,7655,0,349,7783,-154,0,13,3016,-30,820,2965,112,732,1552
20130225,221618,753003,경매용+지육상장,1005,김해축공,11116,437,16210,7675,129,129,0,0,0,0,3199,159,276,2786,140,523,799
20130225,221618,753003,경매용+지육상장,0202,부경축공,10528,-266,16030,7760,87,87,0,0,0,0,2810,-116,249,2688,-4,790,1039
20130225,221618,753003,경매용+지육상장,1201,신흥산업,11830,4680,0,0,0,11,7840,0,0,2,0,0,0,2951,134,289,289
20130224,221617,753003,경매용+지육상장,0302,협신식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,0323,농협부천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,1005,김해축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,0202,부경축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,0302,협신식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,0323,농협부천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,1005,김해축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,0202,부경축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,220803,753001,경매용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,0302,협신식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,0323,농협부천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,1005,김해축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,0202,부경축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,215840,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130224,221617,753003,경매용+지육상장,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,0323,농협부천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,0323,농협부천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,1005,김해축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,0202,부경축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,0302,협신식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,0320,도드람,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,0323,농협부천,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,1005,김해축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,0202,부경축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,1005,김해축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,0202,부경축공,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,1201,신흥산업,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,0714,익산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,0302,협신식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,220802,753001,경매용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,215839,753002,지육상장용,1301,삼성식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130223,221617,753003,경매용+지육상장,0302,협신식품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130222,220802,753001,경매용,1201,신흥산업,7150,-5677,0,0,11,1,3800,-5538,4,1,2040,683,1,2818,196,312,313
20130222,220802,753001,경매용,0202,부경축공,10794,-441,16660,7705,175,175,5960,-222,1,1,2926,-132,157,2692,-161,719,876
20130222,220802,753001,경매용,0714,익산,12686,1854,18018,7451,28,28,0,0,0,0,0,0,0,0,0,0,0
20130222,220802,753001,경매용,0809,농협나주,9851,-2412,0,0,0,15,0,0,0,0,0,0,0,2677,-53,590,590
20130222,220802,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130222,220802,753001,경매용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,3272,-136,1065,1065
20130222,220802,753001,경매용, ,전국,11616,-357,17417,7806,0,1527,7967,-337,0,130,3162,172,1424,2908,-22,5716,7140
20130222,215839,753002,지육상장용,0302,협신식품,0,0,0,0,48,0,0,0,29,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,0320,도드람,0,0,0,0,188,0,0,0,3,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,1301,삼성식품,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,0323,농협부천,0,0,0,0,230,0,0,0,42,0,0,0,0,2512,-221,182,182
20130222,215839,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,3147,296,360,360
20130222,215839,753002,지육상장용,1005,김해축공,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,0202,부경축공,0,0,0,0,175,0,0,0,1,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,1201,신흥산업,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,0905,농협고령,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,0714,익산,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,0809,농협나주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130222,215839,753002,지육상장용, ,전국,0,0,0,0,0,0,0,0,0,0,0,0,0,2928,-2,542,542
20130222,221616,753003,경매용+지육상장,0302,협신식품,11393,-731,17899,7838,48,50,7662,-728,29,30,3634,483,231,3026,1,369,600
20130222,221616,753003,경매용+지육상장,0320,도드람,11245,-1080,17174,7980,188,188,5655,-1859,3,3,0,0,0,3138,201,698,698
20130222,221616,753003,경매용+지육상장,1301,삼성식품,12228,2927,0,7639,8,8,0,0,0,0,3097,218,151,3086,442,72,223
20130222,221616,753003,경매용+지육상장,0323,농협부천,12009,-477,17414,7841,230,229,8525,-74,42,41,3488,315,104,2693,-40,483,587
20130222,221616,753003,경매용+지육상장,0513,농협음성,12241,-307,17535,7894,0,436,7874,534,0,44,3041,137,529,2970,119,916,1445
20130222,221616,753003,경매용+지육상장,1005,김해축공,10679,104,16996,7696,296,297,0,0,0,0,3040,131,251,2646,-101,541,792
20130222,221616,753003,경매용+지육상장,0202,부경축공,10794,-441,16660,7705,175,175,5960,-222,1,1,2926,-132,157,2692,-161,719,876
20130222,221616,753003,경매용+지육상장,1201,신흥산업,7150,-5677,0,0,11,1,3800,-5538,4,1,2040,683,1,2818,196,312,313
20130222,221616,753003,경매용+지육상장,0905,농협고령,12293,135,17060,8514,0,100,7827,-837,0,10,0,0,0,2768,33,493,493
20130222,221616,753003,경매용+지육상장,0714,익산,12686,1854,18018,7451,28,28,0,0,0,0,0,0,0,0,0,0,0
20130222,221616,753003,경매용+지육상장,0809,농협나주,9851,-2412,0,0,0,15,0,0,0,0,0,0,0,2677,-53,590,590
20130222,221616,753003,경매용+지육상장,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130222,221616,753003,경매용+지육상장,1101,제주축협,0,0,0,0,0,0,0,0,0,0,0,0,0,3272,-136,1065,1065
20130222,221616,753003,경매용+지육상장, ,전국,11616,-357,17417,7806,0,1527,7967,-337,0,130,3162,172,1424,2910,-20,6258,7682
20130222,220802,753001,경매용,0302,협신식품,11393,-731,17899,7838,48,50,7662,-728,29,30,3634,483,231,3026,1,369,600
20130222,220802,753001,경매용,0320,도드람,11245,-1080,17174,7980,188,188,5655,-1859,3,3,0,0,0,3138,201,698,698
20130222,220802,753001,경매용,1301,삼성식품,12228,2927,0,7639,8,8,0,0,0,0,3097,218,151,3086,442,72,223
20130222,220802,753001,경매용,0323,농협부천,12009,-477,17414,7841,230,229,8525,-74,42,41,3488,315,104,2805,72,301,405
20130222,220802,753001,경매용,0513,농협음성,12241,-307,17535,7894,0,436,7874,534,0,44,3041,137,529,2853,2,556,1085
20130222,220802,753001,경매용,1005,김해축공,10679,104,16996,7696,296,297,0,0,0,0,3040,131,251,2646,-101,541,792
20130222,220802,753001,경매용,0905,농협고령,12293,135,17060,8514,0,100,7827,-837,0,10,0,0,0,2768,33,493,493
20130221,221615,753003,경매용+지육상장,1301,삼성식품,9301,-1632,0,9301,2,1,6723,-694,2,2,2879,-92,205,2644,-370,168,373
20130221,221615,753003,경매용+지육상장,0320,도드람,12325,156,15815,8163,177,177,7514,331,7,7,0,0,0,2937,16,802,802
20130221,221615,753003,경매용+지육상장,0513,농협음성,12548,-323,17233,7996,0,465,7340,-1456,0,12,2904,-26,645,2964,169,848,1493
20130221,221615,753003,경매용+지육상장,1005,김해축공,10575,-225,16915,7685,299,298,0,0,0,0,2909,-123,317,2747,-35,522,839
20130221,221615,753003,경매용+지육상장,0202,부경축공,11235,-136,17131,7684,229,229,5986,0,7,7,3058,128,199,2855,71,642,841
20130221,221615,753003,경매용+지육상장,1201,신흥산업,12827,2188,16230,7012,30,20,9005,1439,12,11,1357,-258,11,2625,119,426,437
20130221,221615,753003,경매용+지육상장,0905,농협고령,12162,-552,16699,7470,0,117,8664,-309,0,6,0,0,0,2735,-49,687,687
20130221,221615,753003,경매용+지육상장,0714,익산,10832,-1410,16050,7823,39,39,0,0,0,0,0,0,0,0,0,0,0
20130221,220801,753001,경매용,0302,협신식품,12124,-566,0,7978,86,84,8390,112,35,35,3151,-133,362,3025,84,318,680
20130221,220801,753001,경매용,0320,도드람,12325,156,15815,8163,177,177,7514,331,7,7,0,0,0,2937,16,802,802
20130221,220801,753001,경매용,1301,삼성식품,9301,-1632,0,9301,2,1,6723,-694,2,2,2879,-92,205,2644,-370,168,373
20130221,220801,753001,경매용,0323,농협부천,12486,-280,17025,8091,260,260,8599,-878,42,42,3173,-411,297,2733,-55,184,481
20130221,220801,753001,경매용,0513,농협음성,12548,-323,17233,7996,0,465,7340,-1456,0,12,2904,-26,645,2851,56,488,1133
20130221,220801,753001,경매용,1005,김해축공,10575,-225,16915,7685,299,298,0,0,0,0,2909,-123,317,2747,-35,522,839
20130221,220801,753001,경매용,0202,부경축공,11235,-136,17131,7684,229,229,5986,0,7,7,3058,128,199,2855,71,642,841
20130221,220801,753001,경매용,1201,신흥산업,12827,2188,16230,7012,30,20,9005,1439,12,11,1357,-258,11,2625,119,426,437
20130221,220801,753001,경매용,0905,농협고령,12162,-552,16699,7470,0,117,8664,-309,0,6,0,0,0,2735,-49,687,687
20130221,220801,753001,경매용,0714,익산,10832,-1410,16050,7823,39,39,0,0,0,0,0,0,0,0,0,0,0
20130221,220801,753001,경매용,0809,농협나주,12263,1347,16300,7540,0,78,0,0,0,0,0,0,0,2730,101,499,499
20130221,220801,753001,경매용,1401,삼호축산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20130221,220801,753001,경매용,1101,제주축협,10881,0,0,0,0,1,0,0,0,0,0,0,0,3408,-184,1365,1365
20130221,220801,753001,경매용, ,전국,11974,-206,16939,7814,0,1769,8265,-469,0,122,2990,-79,2036,2934,31,6101,8137
20130221,215838,753002,지육상장용,0302,협신식품,0,0,0,0,86,0,0,0,35,0,0,0,0,0,0,0,0
20130221,215838,753002,지육상장용,0320,도드람,0,0,0,0,177,0,0,0,7,0,0,0,0,0,0,0,0
20130221,215838,753002,지육상장용,1301,삼성식품,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
20130221,215838,753002,지육상장용,0323,농협부천,0,0,0,0,260,0,0,0,42,0,0,0,0,2863,75,171,171
20130221,215838,753002,지육상장용,0513,농협음성,0,0,0,0,0,0,0,0,0,0,0,0,0,3109,314,360,360
20130221,215838,753002,지육상장용,1005,김해축공,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0
20130221,215838,753002,지육상장용,0202,부경축공,0,0,0,0,229,0,0,0,7,0,0,0,0,0,0,0,0
